,SessionCode,ParticipantID,RoundCode,id_in_group,TimeRequest,Ftime,Ftimems,Ftimems2,Fchoice,NumberClicks,Ltime,Ltimems,Ltimems2,Lchoice,NumberChoices,Rank,FLchoice,ExtraClicks
1303,6vas0mym,u9702bel,9,2,0.501,29.0,2.422,1.9210000000000003,red,1,29.0,2.422,1.9210000000000003,red,1,1,1.0,0.0
1304,6vas0mym,u9702bel,10,5,0.47,28.0,3.392,2.9219999999999997,green,1,28.0,3.392,2.9219999999999997,green,1,4,1.0,0.0
1305,6vas0mym,u9702bel,11,6,0.47,26.0,4.481,4.011,yellow,3,15.0,15.923,15.453,yellow,3,5,1.0,0.0
1306,6vas0mym,u9702bel,12,6,0.464,29.0,2.082,1.6179999999999999,magenta,1,29.0,2.082,1.6179999999999999,magenta,1,1,1.0,0.0
1307,6vas0mym,u9702bel,13,2,0.417,29.0,2.321,1.9040000000000001,red,1,29.0,2.321,1.9040000000000001,red,1,1,1.0,0.0
1308,6vas0mym,u9702bel,14,5,0.474,29.0,2.191,1.7169999999999999,cyan,3,18.0,12.53,12.056,green,3,1,0.0,0.0
1309,6vas0mym,u9702bel,15,1,0.47,28.0,2.706,2.2359999999999998,yellow,3,24.0,6.984,6.514,yellow,3,1,1.0,0.0
1310,6vas0mym,u9702bel,16,1,0.602,29.0,2.275,1.673,magenta,1,29.0,2.275,1.673,magenta,1,1,1.0,0.0
1311,6vas0mym,u9702bel,17,3,0.464,29.0,2.29,1.826,red,1,29.0,2.29,1.826,red,1,1,1.0,0.0
1312,6vas0mym,s41cm0pf,2,5,0.501,28.0,3.393,2.892,green,1,28.0,3.393,2.892,green,1,2,1.0,0.0
1313,6vas0mym,s41cm0pf,3,2,0.417,27.0,3.439,3.0220000000000002,yellow,3,21.0,10.409,9.992,yellow,1,3,1.0,2.0
1314,6vas0mym,s41cm0pf,4,4,0.417,27.0,3.787,3.37,black,7,13.0,17.986,17.569,magenta,2,3,0.0,5.0
1315,6vas0mym,s41cm0pf,5,5,0.348,25.0,6.122,5.774,blue,2,20.0,10.646,10.298,red,2,5,0.0,0.0
1316,6vas0mym,s41cm0pf,6,5,0.405,25.0,5.938,5.5329999999999995,cyan,1,25.0,5.938,5.5329999999999995,cyan,1,4,1.0,0.0
1317,6vas0mym,s41cm0pf,7,4,0.316,27.0,3.872,3.556,teal,1,27.0,3.872,3.556,teal,1,2,1.0,0.0
1318,6vas0mym,s41cm0pf,8,2,0.486,27.0,4.258,3.7720000000000002,olive,3,22.0,8.818,8.331999999999999,olive,3,3,1.0,0.0
1319,6vas0mym,s41cm0pf,9,6,0.379,28.0,2.722,2.343,red,3,24.0,7.25,6.871,red,3,3,1.0,0.0
1320,6vas0mym,s41cm0pf,10,4,0.339,28.0,3.045,2.706,green,1,28.0,3.045,2.706,green,1,2,1.0,0.0
1321,6vas0mym,s41cm0pf,11,4,0.454,28.0,2.484,2.03,yellow,5,12.0,18.984,18.53,yellow,5,2,1.0,0.0
1322,6vas0mym,s41cm0pf,12,2,0.479,28.0,2.938,2.459,magenta,1,28.0,2.938,2.459,magenta,1,2,1.0,0.0
1323,6vas0mym,s41cm0pf,13,6,0.354,28.0,2.606,2.252,red,1,28.0,2.606,2.252,red,1,4,1.0,0.0
1324,6vas0mym,s41cm0pf,14,6,0.374,28.0,2.648,2.274,green,1,28.0,2.648,2.274,green,1,3,1.0,0.0
1325,6vas0mym,s41cm0pf,15,2,0.432,28.0,2.721,2.289,teal,2,26.0,4.795,4.3629999999999995,yellow,2,2,0.0,0.0
1326,6vas0mym,s41cm0pf,16,3,0.432,25.0,6.014,5.582,magenta,1,25.0,6.014,5.582,magenta,1,6,1.0,0.0
1327,6vas0mym,s41cm0pf,17,1,0.448,28.0,2.691,2.243,red,1,28.0,2.691,2.243,red,1,3,1.0,0.0
1328,6vas0mym,irya5j5n,2,2,0.486,25.0,6.316,5.83,green,1,25.0,6.316,5.83,green,1,6,1.0,0.0
1329,6vas0mym,irya5j5n,3,6,0.216,22.0,8.419,8.203000000000001,yellow,1,22.0,8.419,8.203000000000001,yellow,1,6,1.0,0.0
1330,6vas0mym,irya5j5n,4,2,0.301,22.0,8.317,8.016,black,2,10.0,20.46,20.159000000000002,magenta,2,6,0.0,0.0
1331,6vas0mym,irya5j5n,5,4,0.301,21.0,9.952,9.651,red,1,21.0,9.952,9.651,red,1,6,1.0,0.0
1332,6vas0mym,irya5j5n,6,1,0.254,25.0,6.076,5.821999999999999,cyan,1,25.0,6.076,5.821999999999999,cyan,1,5,1.0,0.0
1333,6vas0mym,irya5j5n,7,5,0.348,22.0,8.766,8.418,teal,1,22.0,8.766,8.418,teal,1,6,1.0,0.0
1334,6vas0mym,irya5j5n,8,5,0.263,22.0,9.018,8.755,olive,2,16.0,14.749,14.486,magenta,2,6,0.0,0.0
1335,6vas0mym,irya5j5n,9,4,0.232,23.0,7.713,7.481,red,1,23.0,7.713,7.481,red,1,6,1.0,0.0
1336,6vas0mym,irya5j5n,10,2,0.216,25.0,5.227,5.011,green,1,25.0,5.227,5.011,green,1,6,1.0,0.0
1337,6vas0mym,irya5j5n,11,1,0.169,26.0,4.296,4.127000000000001,purple,2,16.0,15.676,15.507,yellow,2,4,0.0,0.0
1338,6vas0mym,irya5j5n,12,4,0.178,26.0,4.583,4.405,magenta,1,26.0,4.583,4.405,magenta,1,4,1.0,0.0
1339,6vas0mym,irya5j5n,13,3,0.185,26.0,4.363,4.178000000000001,red,1,26.0,4.363,4.178000000000001,red,1,6,1.0,0.0
1340,6vas0mym,irya5j5n,14,1,0.173,27.0,4.051,3.878,green,1,27.0,4.051,3.878,green,1,5,1.0,0.0
1341,6vas0mym,irya5j5n,15,4,0.169,26.0,4.78,4.611000000000001,yellow,1,26.0,4.78,4.611000000000001,yellow,1,5,1.0,0.0
1342,6vas0mym,irya5j5n,16,2,0.232,26.0,4.395,4.162999999999999,magenta,1,26.0,4.395,4.162999999999999,magenta,1,3,1.0,0.0
1343,6vas0mym,irya5j5n,17,2,0.648,27.0,4.094,3.446,red,1,27.0,4.094,3.446,red,1,6,1.0,0.0
1344,xros1iar,n0k5kr9f,2,5,0.339,18.0,12.85,12.511,orange,1,18.0,12.85,12.511,orange,1,5,1.0,0.0
1345,xros1iar,n0k5kr9f,3,2,0.564,24.0,6.984,6.42,purple,2,7.0,24.384,23.82,yellow,2,5,0.0,0.0
1346,xros1iar,n0k5kr9f,4,6,0.385,25.0,6.184,5.799,magenta,2,11.0,20.344,19.959,black,2,4,0.0,0.0
1347,xros1iar,n0k5kr9f,5,3,0.401,26.0,4.705,4.304,red,2,20.0,10.803,10.402000000000001,blue,2,5,0.0,0.0
1348,xros1iar,n0k5kr9f,6,6,0.432,24.0,6.602,6.17,green,2,22.0,9.107,8.674999999999999,cyan,2,4,0.0,0.0
1349,xros1iar,n0k5kr9f,7,1,0.37,26.0,4.68,4.31,yellow,1,26.0,4.68,4.31,yellow,1,3,1.0,0.0
1350,xros1iar,n0k5kr9f,8,6,0.364,21.0,9.803,9.439,olive,1,21.0,9.803,9.439,olive,1,5,1.0,0.0
1351,xros1iar,n0k5kr9f,9,1,0.323,19.0,12.111,11.788,blue,1,19.0,12.111,11.788,blue,1,6,1.0,0.0
1352,xros1iar,n0k5kr9f,10,3,0.369,26.0,4.38,4.011,green,1,26.0,4.38,4.011,green,1,5,1.0,0.0
1353,xros1iar,n0k5kr9f,11,6,0.354,27.0,4.164,3.8099999999999996,purple,2,15.0,15.825,15.471,yellow,2,3,0.0,0.0
1354,xros1iar,n0k5kr9f,12,6,0.379,27.0,3.709,3.33,magenta,2,20.0,10.473,10.094000000000001,black,2,4,0.0,0.0
1355,xros1iar,n0k5kr9f,13,2,0.3,27.0,3.64,3.3400000000000003,red,2,12.0,18.859,18.559,blue,2,3,0.0,0.0
1356,xros1iar,n0k5kr9f,14,1,0.432,25.0,6.307,5.875,cyan,1,25.0,6.307,5.875,cyan,1,5,1.0,0.0
1357,xros1iar,n0k5kr9f,15,1,0.455,27.0,3.778,3.323,yellow,1,27.0,3.778,3.323,yellow,1,3,1.0,0.0
1358,xros1iar,n0k5kr9f,16,3,0.533,26.0,5.09,4.5569999999999995,olive,1,26.0,5.09,4.5569999999999995,olive,1,3,1.0,0.0
1359,xros1iar,n0k5kr9f,17,2,0.439,24.0,6.5,6.061,blue,1,24.0,6.5,6.061,blue,1,5,1.0,0.0
1360,xros1iar,1rjz8051,2,3,0.454,22.0,9.141,8.687,orange,1,22.0,9.141,8.687,orange,1,4,1.0,0.0
1361,xros1iar,1rjz8051,3,1,0.432,28.0,3.43,2.998,purple,2,10.0,21.189,20.757,yellow,2,1,0.0,0.0
1362,xros1iar,1rjz8051,4,1,0.417,27.0,3.547,3.1300000000000003,magenta,1,27.0,3.547,3.1300000000000003,magenta,1,3,1.0,0.0
1363,xros1iar,1rjz8051,5,4,0.548,28.0,2.954,2.406,red,2,18.0,12.809,12.261,blue,2,2,0.0,0.0
1364,xros1iar,1rjz8051,6,2,0.47,23.0,7.906,7.436,cyan,1,23.0,7.906,7.436,cyan,1,5,1.0,0.0
1365,xros1iar,1rjz8051,7,2,0.501,26.0,5.274,4.773,yellow,1,26.0,5.274,4.773,yellow,1,4,1.0,0.0
1366,xros1iar,1rjz8051,8,2,0.464,28.0,3.255,2.791,olive,1,28.0,3.255,2.791,olive,1,1,1.0,0.0
1367,xros1iar,1rjz8051,9,3,0.476,25.0,6.436,5.96,blue,1,25.0,6.436,5.96,blue,1,3,1.0,0.0
1368,xros1iar,1rjz8051,10,2,0.47,28.0,3.34,2.87,green,1,28.0,3.34,2.87,green,1,3,1.0,0.0
1369,xros1iar,1rjz8051,11,2,0.416,20.0,10.597,10.181,yellow,1,20.0,10.597,10.181,yellow,1,6,1.0,0.0
1370,xros1iar,1rjz8051,12,4,0.448,28.0,2.79,2.342,magenta,3,17.0,14.251,13.802999999999999,black,2,3,0.0,1.0
1371,xros1iar,1rjz8051,13,5,0.548,29.0,2.491,1.943,red,2,4.0,26.914,26.366,blue,2,1,0.0,0.0
1372,xros1iar,1rjz8051,14,3,0.548,27.0,3.869,3.321,cyan,1,27.0,3.869,3.321,cyan,1,3,1.0,0.0
1373,xros1iar,1rjz8051,15,2,0.486,21.0,9.642,9.155999999999999,yellow,1,21.0,9.642,9.155999999999999,yellow,1,6,1.0,0.0
1374,xros1iar,1rjz8051,16,4,0.401,28.0,2.823,2.4219999999999997,olive,3,24.0,6.831,6.430000000000001,olive,3,1,1.0,0.0
1375,xros1iar,1rjz8051,17,5,0.401,25.0,6.053,5.652,red,2,23.0,8.288,7.8870000000000005,blue,2,3,0.0,0.0
1376,xros1iar,x4qxke5b,2,4,0.624,27.0,4.549,3.9250000000000003,orange,1,27.0,4.549,3.9250000000000003,orange,1,1,1.0,0.0
1377,xros1iar,x4qxke5b,3,6,0.664,26.0,4.958,4.2940000000000005,yellow,1,26.0,4.958,4.2940000000000005,yellow,1,3,1.0,0.0
1378,xros1iar,x4qxke5b,4,3,0.57,28.0,2.908,2.338,black,1,28.0,2.908,2.338,black,1,1,1.0,0.0
1379,xros1iar,x4qxke5b,5,1,0.664,28.0,2.854,2.19,blue,3,14.0,17.533,16.869,blue,3,1,1.0,0.0
1380,xros1iar,x4qxke5b,6,5,0.563,25.0,6.316,5.753,cyan,1,25.0,6.316,5.753,cyan,1,3,1.0,0.0
1381,xros1iar,x4qxke5b,7,3,0.586,27.0,3.862,3.2760000000000002,yellow,1,27.0,3.862,3.2760000000000002,yellow,1,2,1.0,0.0
1382,xros1iar,x4qxke5b,8,1,0.649,26.0,4.644,3.995,olive,1,26.0,4.644,3.995,olive,1,4,1.0,0.0
1383,xros1iar,x4qxke5b,9,5,0.57,28.0,3.445,2.875,blue,1,28.0,3.445,2.875,blue,1,2,1.0,0.0
1384,xros1iar,x4qxke5b,10,4,0.617,28.0,3.109,2.492,green,1,28.0,3.109,2.492,green,1,2,1.0,0.0
1385,xros1iar,x4qxke5b,11,3,0.771,28.0,3.429,2.658,yellow,1,28.0,3.429,2.658,yellow,1,2,1.0,0.0
1386,xros1iar,x4qxke5b,12,2,0.463,28.0,2.752,2.2889999999999997,black,1,28.0,2.752,2.2889999999999997,black,1,2,1.0,0.0
1387,xros1iar,x4qxke5b,13,4,0.633,28.0,3.293,2.66,blue,1,28.0,3.293,2.66,blue,1,2,1.0,0.0
1388,xros1iar,x4qxke5b,14,2,0.602,28.0,3.354,2.7520000000000002,cyan,1,28.0,3.354,2.7520000000000002,cyan,1,1,1.0,0.0
1389,xros1iar,x4qxke5b,15,3,0.64,28.0,3.577,2.937,yellow,1,28.0,3.577,2.937,yellow,1,2,1.0,0.0
1390,xros1iar,x4qxke5b,16,2,0.602,26.0,5.144,4.542,olive,1,26.0,5.144,4.542,olive,1,4,1.0,0.0
1391,xros1iar,x4qxke5b,17,3,0.639,27.0,4.078,3.439,blue,1,27.0,4.078,3.439,blue,1,2,1.0,0.0
1392,xros1iar,zmzmjisu,2,1,0.539,18.0,13.128,12.589,orange,1,18.0,13.128,12.589,orange,1,6,1.0,0.0
1393,xros1iar,zmzmjisu,3,5,0.548,22.0,8.917,8.369,purple,2,10.0,20.92,20.372,yellow,2,6,0.0,0.0
1394,xros1iar,zmzmjisu,4,5,0.486,22.0,8.804,8.318,black,1,22.0,8.804,8.318,black,1,6,1.0,0.0
1395,xros1iar,zmzmjisu,5,5,0.595,18.0,12.646,12.051,red,2,9.0,21.787,21.192,blue,2,6,0.0,0.0
1396,xros1iar,zmzmjisu,6,4,0.517,23.0,7.985,7.468,cyan,1,23.0,7.985,7.468,cyan,1,6,1.0,0.0
1397,xros1iar,zmzmjisu,7,6,0.517,24.0,6.724,6.207,yellow,1,24.0,6.724,6.207,yellow,1,6,1.0,0.0
1398,xros1iar,zmzmjisu,8,5,0.523,20.0,11.075,10.552,olive,1,20.0,11.075,10.552,olive,1,6,1.0,0.0
1399,xros1iar,zmzmjisu,9,6,0.498,21.0,10.306,9.808,blue,1,21.0,10.306,9.808,blue,1,4,1.0,0.0
1400,xros1iar,zmzmjisu,10,6,0.516,25.0,5.622,5.106,green,1,25.0,5.622,5.106,green,1,6,1.0,0.0
1401,xros1iar,zmzmjisu,11,5,0.454,25.0,6.087,5.633,purple,2,20.0,12.686,12.232,yellow,2,4,0.0,0.0
1402,xros1iar,zmzmjisu,12,3,0.486,25.0,5.497,5.011,magenta,2,18.0,13.047,12.561,black,2,6,0.0,0.0
1403,xros1iar,zmzmjisu,13,6,0.47,25.0,5.914,5.444,red,2,6.0,24.959,24.489,blue,2,4,0.0,0.0
1404,xros1iar,zmzmjisu,14,4,0.517,22.0,8.601,8.084000000000001,orange,2,16.0,15.477,14.96,cyan,2,6,0.0,0.0
1405,xros1iar,zmzmjisu,15,5,0.655,24.0,7.57,6.915,yellow,1,24.0,7.57,6.915,yellow,1,5,1.0,0.0
1406,xros1iar,zmzmjisu,16,1,0.517,25.0,5.614,5.0969999999999995,olive,1,25.0,5.614,5.0969999999999995,olive,1,5,1.0,0.0
1407,xros1iar,zmzmjisu,17,1,0.606,25.0,6.231,5.625,red,2,23.0,7.988,7.382000000000001,blue,2,4,0.0,0.0
1408,xros1iar,21tnm57k,2,6,0.555,26.0,4.865,4.3100000000000005,green,2,20.0,10.562,10.007,orange,2,2,0.0,0.0
1409,xros1iar,21tnm57k,3,4,0.448,25.0,5.691,5.242999999999999,purple,2,15.0,18.317,17.869,yellow,2,4,0.0,0.0
1410,xros1iar,21tnm57k,4,4,0.47,27.0,3.463,2.9930000000000003,magenta,2,26.0,5.182,4.712000000000001,black,2,2,0.0,0.0
1411,xros1iar,21tnm57k,5,6,0.533,27.0,3.973,3.44,blue,3,11.0,19.353,18.82,blue,3,4,1.0,0.0
1412,xros1iar,21tnm57k,6,3,0.485,27.0,3.873,3.3880000000000003,green,2,21.0,9.988,9.503,cyan,2,1,0.0,0.0
1413,xros1iar,21tnm57k,7,4,0.417,28.0,3.307,2.89,yellow,1,28.0,3.307,2.89,yellow,1,1,1.0,0.0
1414,xros1iar,21tnm57k,8,4,0.507,26.0,4.343,3.836,beige,3,23.0,7.465,6.958,olive,3,3,0.0,0.0
1415,xros1iar,21tnm57k,9,4,0.523,28.0,2.675,2.1519999999999997,red,2,26.0,4.933,4.41,blue,2,1,0.0,0.0
1416,xros1iar,21tnm57k,10,5,0.485,28.0,2.755,2.27,orange,2,27.0,4.211,3.7260000000000004,green,2,1,0.0,0.0
1417,xros1iar,21tnm57k,11,1,0.539,29.0,2.275,1.7359999999999998,purple,2,17.0,14.253,13.714,yellow,2,1,0.0,0.0
1418,xros1iar,21tnm57k,12,1,0.579,28.0,2.452,1.873,magenta,2,24.0,6.678,6.099,black,2,1,0.0,0.0
1419,xros1iar,21tnm57k,13,1,0.517,20.0,10.477,9.96,red,2,15.0,16.28,15.763000000000002,blue,2,6,0.0,0.0
1420,xros1iar,21tnm57k,14,6,0.448,27.0,3.492,3.044,orange,4,19.0,12.19,11.741999999999999,cyan,4,2,0.0,0.0
1421,xros1iar,21tnm57k,15,6,0.501,29.0,2.291,1.79,yellow,1,29.0,2.291,1.79,yellow,1,1,1.0,0.0
1422,xros1iar,21tnm57k,16,5,0.479,28.0,3.239,2.76,beige,2,26.0,4.912,4.433,olive,2,2,0.0,0.0
1423,xros1iar,21tnm57k,17,4,0.555,29.0,2.16,1.605,red,2,25.0,5.73,5.175000000000001,blue,2,1,0.0,0.0
1424,xros1iar,w4w65tts,2,2,0.523,22.0,8.872,8.349,green,2,16.0,16.577,16.054000000000002,orange,2,3,0.0,0.0
1425,xros1iar,w4w65tts,3,3,0.749,28.0,3.492,2.743,purple,3,18.0,12.973,12.224,yellow,2,2,0.0,1.0
1426,xros1iar,w4w65tts,4,2,0.586,24.0,7.228,6.6419999999999995,magenta,1,24.0,7.228,6.6419999999999995,magenta,1,5,1.0,0.0
1427,xros1iar,w4w65tts,5,2,0.479,28.0,3.324,2.8449999999999998,red,2,26.0,5.228,4.749,blue,2,3,0.0,0.0
1428,xros1iar,w4w65tts,6,1,0.548,26.0,5.113,4.565,cyan,1,26.0,5.113,4.565,cyan,1,2,1.0,0.0
1429,xros1iar,w4w65tts,7,5,0.771,26.0,5.506,4.735,yellow,1,26.0,5.506,4.735,yellow,1,5,1.0,0.0
1430,xros1iar,w4w65tts,8,3,0.617,28.0,3.424,2.807,magenta,2,26.0,4.828,4.211,olive,2,2,0.0,0.0
1431,xros1iar,w4w65tts,9,2,0.555,19.0,12.064,11.509,blue,1,19.0,12.064,11.509,blue,1,5,1.0,0.0
1432,xros1iar,w4w65tts,10,1,0.563,27.0,3.756,3.1929999999999996,green,1,27.0,3.756,3.1929999999999996,green,1,4,1.0,0.0
1433,xros1iar,w4w65tts,11,4,0.57,23.0,7.975,7.404999999999999,yellow,1,23.0,7.975,7.404999999999999,yellow,1,5,1.0,0.0
1434,xros1iar,w4w65tts,12,5,0.501,26.0,5.174,4.673,magenta,2,14.0,16.753,16.252,black,2,5,0.0,0.0
1435,xros1iar,w4w65tts,13,3,0.57,22.0,9.192,8.622,red,3,8.0,22.923,22.352999999999998,blue,2,5,0.0,1.0
1436,xros1iar,w4w65tts,14,5,0.617,27.0,3.985,3.368,green,3,15.0,15.954,15.337,cyan,3,4,0.0,0.0
1437,xros1iar,w4w65tts,15,4,0.586,25.0,6.027,5.441,yellow,1,25.0,6.027,5.441,yellow,1,4,1.0,0.0
1438,xros1iar,w4w65tts,16,6,0.501,25.0,6.277,5.776,beige,2,23.0,7.997,7.4959999999999996,olive,2,6,0.0,0.0
1439,xros1iar,w4w65tts,17,6,0.701,23.0,8.588,7.887,red,2,20.0,11.339,10.638,blue,2,6,0.0,0.0
1440,1gdrtht3,f63n1gzd,2,3,0.223,24.0,6.583,6.36,orange,1,24.0,6.583,6.36,orange,1,4,1.0,0.0
1441,1gdrtht3,f63n1gzd,3,6,0.523,25.0,6.436,5.913,yellow,4,8.0,23.317,22.794,purple,4,4,0.0,0.0
1442,1gdrtht3,f63n1gzd,4,3,0.416,28.0,3.375,2.959,black,1,28.0,3.375,2.959,black,1,2,1.0,0.0
1443,1gdrtht3,f63n1gzd,5,5,0.263,28.0,2.29,2.027,blue,2,22.0,8.986,8.723,red,2,1,0.0,0.0
1444,1gdrtht3,f63n1gzd,6,5,0.37,27.0,3.509,3.139,cyan,1,27.0,3.509,3.139,cyan,1,2,1.0,0.0
1445,1gdrtht3,f63n1gzd,7,3,0.269,27.0,4.087,3.8179999999999996,silver,1,27.0,4.087,3.8179999999999996,silver,1,4,1.0,0.0
1446,1gdrtht3,f63n1gzd,8,2,0.247,27.0,4.126,3.8790000000000004,black,1,27.0,4.126,3.8790000000000004,black,1,5,1.0,0.0
1447,1gdrtht3,f63n1gzd,9,4,0.338,28.0,3.06,2.722,brown,3,4.0,26.358,26.02,brown,3,2,1.0,0.0
1448,1gdrtht3,f63n1gzd,10,5,0.454,28.0,2.96,2.506,green,1,28.0,2.96,2.506,green,1,3,1.0,0.0
1449,1gdrtht3,f63n1gzd,11,5,0.216,28.0,2.29,2.074,yellow,3,16.0,14.935,14.719000000000001,yellow,3,3,1.0,0.0
1450,1gdrtht3,f63n1gzd,12,2,0.317,28.0,3.192,2.875,black,1,28.0,3.192,2.875,black,1,4,1.0,0.0
1451,1gdrtht3,f63n1gzd,13,1,0.254,29.0,2.021,1.767,blue,1,29.0,2.021,1.767,blue,1,2,1.0,0.0
1452,1gdrtht3,f63n1gzd,14,2,0.27,28.0,4.295,4.025,cyan,1,28.0,4.295,4.025,cyan,1,3,1.0,0.0
1453,1gdrtht3,f63n1gzd,15,5,0.216,28.0,2.537,2.3209999999999997,teal,1,28.0,2.537,2.3209999999999997,teal,1,1,1.0,0.0
1454,1gdrtht3,f63n1gzd,16,4,0.238,27.0,3.861,3.623,black,1,27.0,3.861,3.623,black,1,5,1.0,0.0
1455,1gdrtht3,f63n1gzd,17,3,0.463,28.0,2.568,2.105,brown,1,28.0,2.568,2.105,brown,1,2,1.0,0.0
1456,1gdrtht3,4fwypsry,2,2,0.501,28.0,3.385,2.884,orange,1,28.0,3.385,2.884,orange,1,2,1.0,0.0
1457,1gdrtht3,4fwypsry,3,2,0.601,25.0,6.314,5.713,yellow,6,8.0,22.731,22.130000000000003,purple,4,3,0.0,2.0
1458,1gdrtht3,4fwypsry,4,1,0.469,27.0,3.991,3.5220000000000002,black,1,27.0,3.991,3.5220000000000002,black,1,4,1.0,0.0
1459,1gdrtht3,4fwypsry,5,2,0.332,28.0,2.554,2.222,blue,2,27.0,3.756,3.424,red,2,3,0.0,0.0
1460,1gdrtht3,4fwypsry,6,2,0.47,27.0,3.409,2.939,cyan,3,23.0,8.236,7.766000000000001,cyan,3,1,1.0,0.0
1461,1gdrtht3,4fwypsry,7,6,0.47,29.0,2.367,1.897,silver,5,22.0,9.083,8.613,silver,5,2,1.0,0.0
1462,1gdrtht3,4fwypsry,8,4,0.432,27.0,3.688,3.2560000000000002,black,1,27.0,3.688,3.2560000000000002,black,1,4,1.0,0.0
1463,1gdrtht3,4fwypsry,9,1,0.238,27.0,3.513,3.275,brown,9,11.0,19.279,19.041,brown,9,5,1.0,0.0
1464,1gdrtht3,4fwypsry,10,2,0.285,25.0,5.6,5.3149999999999995,green,1,25.0,5.6,5.3149999999999995,green,1,6,1.0,0.0
1465,1gdrtht3,4fwypsry,11,2,0.263,29.0,1.719,1.456,purple,7,8.0,23.187,22.924,purple,5,1,1.0,2.0
1466,1gdrtht3,4fwypsry,12,3,0.301,29.0,2.073,1.772,black,3,24.0,7.186,6.885,black,3,1,1.0,0.0
1467,1gdrtht3,4fwypsry,13,4,0.27,29.0,1.874,1.604,blue,1,29.0,1.874,1.604,blue,1,1,1.0,0.0
1468,1gdrtht3,4fwypsry,14,5,0.339,29.0,2.227,1.888,cyan,1,29.0,2.227,1.888,cyan,1,1,1.0,0.0
1469,1gdrtht3,4fwypsry,15,2,0.586,28.0,2.706,2.12,silver,2,27.0,4.242,3.656,teal,2,3,0.0,0.0
1470,1gdrtht3,4fwypsry,16,5,0.37,29.0,2.211,1.8409999999999997,black,1,29.0,2.211,1.8409999999999997,black,1,1,1.0,0.0
1471,1gdrtht3,4fwypsry,17,5,0.263,26.0,4.757,4.494,red,2,24.0,6.956,6.6930000000000005,brown,2,5,0.0,0.0
1472,1gdrtht3,ya55e95y,2,1,0.486,25.0,5.713,5.227,orange,1,25.0,5.713,5.227,orange,1,3,1.0,0.0
1473,1gdrtht3,ya55e95y,3,1,0.539,22.0,9.166,8.627,purple,2,1.0,29.62,29.081,purple,1,6,1.0,1.0
1474,1gdrtht3,ya55e95y,4,4,0.269,27.0,3.575,3.306,black,1,27.0,3.575,3.306,black,1,3,1.0,0.0
1475,1gdrtht3,ya55e95y,5,4,0.301,24.0,6.401,6.1,red,1,24.0,6.401,6.1,red,1,5,1.0,0.0
1476,1gdrtht3,ya55e95y,6,4,0.448,26.0,5.23,4.782,cyan,1,26.0,5.23,4.782,cyan,1,4,1.0,0.0
1477,1gdrtht3,ya55e95y,7,1,0.216,28.0,2.587,2.371,purple,2,18.0,12.639,12.423,silver,2,3,0.0,0.0
1478,1gdrtht3,ya55e95y,8,3,0.294,28.0,2.67,2.376,black,1,28.0,2.67,2.376,black,1,1,1.0,0.0
1479,1gdrtht3,ya55e95y,9,3,0.416,28.0,3.323,2.907,red,4,7.0,23.678,23.262,brown,4,4,0.0,0.0
1480,1gdrtht3,ya55e95y,10,6,0.231,28.0,2.274,2.043,green,1,28.0,2.274,2.043,green,1,1,1.0,0.0
1481,1gdrtht3,ya55e95y,11,6,0.3,28.0,2.305,2.0050000000000003,purple,3,6.0,24.315,24.015,purple,3,4,1.0,0.0
1482,1gdrtht3,ya55e95y,12,6,0.37,29.0,2.112,1.742,magenta,2,24.0,6.316,5.946,black,2,2,0.0,0.0
1483,1gdrtht3,ya55e95y,13,2,0.501,28.0,3.438,2.9370000000000003,blue,1,28.0,3.438,2.9370000000000003,blue,1,3,1.0,0.0
1484,1gdrtht3,ya55e95y,14,3,0.354,28.0,4.317,3.963,cyan,1,28.0,4.317,3.963,cyan,1,4,1.0,0.0
1485,1gdrtht3,ya55e95y,15,6,0.401,26.0,5.212,4.811,teal,1,26.0,5.212,4.811,teal,1,6,1.0,0.0
1486,1gdrtht3,ya55e95y,16,6,0.307,28.0,2.759,2.452,black,1,28.0,2.759,2.452,black,1,3,1.0,0.0
1487,1gdrtht3,ya55e95y,17,1,0.401,28.0,2.837,2.436,indigo,3,23.0,7.657,7.256,brown,3,4,0.0,0.0
1488,1gdrtht3,whspu2xs,2,5,0.755,23.0,7.804,7.049,green,2,18.0,13.45,12.694999999999999,orange,2,5,0.0,0.0
1489,1gdrtht3,whspu2xs,3,3,0.623,24.0,6.637,6.013999999999999,purple,2,21.0,10.521,9.898000000000001,yellow,2,5,0.0,0.0
1490,1gdrtht3,whspu2xs,4,2,0.532,25.0,6.425,5.893,black,1,25.0,6.425,5.893,black,1,6,1.0,0.0
1491,1gdrtht3,whspu2xs,5,1,0.543,23.0,7.667,7.124,red,1,23.0,7.667,7.124,red,1,6,1.0,0.0
1492,1gdrtht3,whspu2xs,6,1,0.671,25.0,6.618,5.947,cyan,1,25.0,6.618,5.947,cyan,1,5,1.0,0.0
1493,1gdrtht3,whspu2xs,7,2,0.623,25.0,6.508,5.885,silver,1,25.0,6.508,5.885,silver,1,6,1.0,0.0
1494,1gdrtht3,whspu2xs,8,1,0.802,25.0,6.394,5.5920000000000005,beige,2,23.0,8.664,7.862,black,2,6,0.0,0.0
1495,1gdrtht3,whspu2xs,9,5,0.57,25.0,6.298,5.728,red,1,25.0,6.298,5.728,red,1,6,1.0,0.0
